time,temp,dew,humidity,wind,windspeed,gust,pressure,precip,cond,date,hour
1:33 AM,62,62,100,CALM,0,0,29.01,0.0,Fog,2018-8-8,2
1:42 AM,62,62,100,CALM,0,0,29.01,0.0,Fog,2018-8-8,2
1:49 AM,63,63,100,CALM,0,0,29.01,0.0,Fair,2018-8-8,2
1:50 AM,62,62,100,CALM,0,0,29.01,0.0,Fair,2018-8-8,2
2:17 AM,61,61,100,CALM,0,0,29.01,0.0,Fog,2018-8-8,2
2:27 AM,62,62,100,CALM,0,0,29.01,0.0,Fog,2018-8-8,2
2:33 AM,62,62,100,CALM,0,0,29.01,0.0,Fog,2018-8-8,3
2:42 AM,62,62,100,CALM,0,0,29.0,0.0,Fog,2018-8-8,3
2:53 AM,61,61,100,CALM,0,0,29.0,0.0,Fog,2018-8-8,3
3:05 AM,61,60,97,CALM,0,0,29.01,0.0,Fog,2018-8-8,3
3:17 AM,60,60,100,CALM,0,0,29.01,0.0,Fog,2018-8-8,3
3:53 AM,61,61,100,NW,3,0,29.01,0.0,Fog,2018-8-8,4
4:32 AM,63,63,100,NNW,3,0,29.01,0.0,Fog,2018-8-8,5
4:53 AM,63,63,100,N,3,0,29.01,0.0,Fog,2018-8-8,5
5:53 AM,63,63,100,CALM,0,0,29.02,0.0,Fog,2018-8-8,6
6:53 AM,63,63,100,N,3,0,29.04,0.0,Fog,2018-8-8,7
7:53 AM,64,64,100,N,3,0,29.03,0.0,Fog,2018-8-8,8
8:53 AM,65,65,100,CALM,0,0,29.05,0.0,Fog,2018-8-8,9
9:00 AM,65,65,100,CALM,0,0,29.05,0.0,Fog,2018-8-8,9
9:37 AM,65,65,100,CALM,0,0,29.04,0.0,Cloudy,2018-8-8,10
9:50 AM,66,64,94,CALM,0,0,29.05,0.0,Mostly Cloudy,2018-8-8,10
9:53 AM,68,64,87,CALM,0,0,29.05,0.0,Mostly Cloudy,2018-8-8,10
10:07 AM,69,64,84,VAR,3,0,29.04,0.0,Partly Cloudy,2018-8-8,10
10:53 AM,73,65,76,CALM,0,0,29.05,0.0,Mostly Cloudy,2018-8-8,11
11:53 AM,75,65,71,SSW,6,0,29.05,0.0,Mostly Cloudy,2018-8-8,12
12:09 PM,75,63,66,CALM,0,0,29.05,0.0,Partly Cloudy,2018-8-8,12
12:53 PM,76,63,64,VAR,5,0,29.04,0.0,Partly Cloudy,2018-8-8,13
1:53 PM,79,64,60,VAR,5,0,29.03,0.0,Partly Cloudy,2018-8-8,14
2:53 PM,79,63,58,CALM,0,0,29.01,0.0,Mostly Cloudy,2018-8-8,15
3:53 PM,81,64,56,VAR,6,0,29.0,0.0,Mostly Cloudy,2018-8-8,16
4:53 PM,81,64,56,WNW,9,0,28.99,0.0,Partly Cloudy,2018-8-8,17
5:53 PM,80,63,56,VAR,7,0,28.99,0.0,Fair,2018-8-8,18
6:53 PM,79,64,60,W,5,0,28.98,0.0,Fair,2018-8-8,19
7:53 PM,77,65,66,CALM,0,0,28.98,0.0,Fair,2018-8-8,20
8:53 PM,75,66,73,SW,3,0,28.98,0.0,Fair,2018-8-8,21
9:53 PM,75,66,73,SW,3,0,29.01,0.0,Fair,2018-8-8,22
10:53 PM,74,66,76,SSW,7,0,29.01,0.0,Fair,2018-8-8,23
11:53 PM,73,66,79,VAR,7,0,29.01,0.0,Fair,2018-8-8,24
12:53 AM,74,66,76,SW,8,0,28.99,0.0,Fair,2018-8-9,1
1:53 AM,73,67,81,SW,6,0,28.99,0.0,Fair,2018-8-9,2
2:53 AM,73,67,81,SW,6,0,28.97,0.0,Fair,2018-8-9,3
3:53 AM,72,67,84,WSW,7,0,28.96,0.0,Fair,2018-8-9,4
4:53 AM,72,66,81,VAR,5,0,28.97,0.0,Fair,2018-8-9,5
5:53 AM,71,66,84,CALM,0,0,28.98,0.0,Fair,2018-8-9,6
6:53 AM,72,66,81,CALM,0,0,28.98,0.0,Fair,2018-8-9,7
7:53 AM,74,67,79,VAR,3,0,28.99,0.0,Partly Cloudy,2018-8-9,8
8:53 AM,76,69,79,NW,5,0,29.0,0.0,Mostly Cloudy,2018-8-9,9
9:53 AM,76,69,79,CALM,0,0,28.99,0.0,Mostly Cloudy,2018-8-9,10
10:53 AM,76,70,82,W,5,0,29.0,0.0,Mostly Cloudy,2018-8-9,11
11:53 AM,78,70,76,WSW,3,0,29.0,0.0,Mostly Cloudy,2018-8-9,12
12:53 PM,83,71,67,WSW,6,0,28.99,0.0,Partly Cloudy,2018-8-9,13
1:53 PM,86,71,61,WNW,5,0,28.97,0.0,Partly Cloudy,2018-8-9,14
2:50 PM,82,72,70,VAR,6,0,28.95,0.0,Thunder,2018-8-9,15
2:53 PM,83,71,67,S,7,0,28.96,0.0,Thunder,2018-8-9,15
3:30 PM,73,69,87,SW,9,0,28.96,0.1,Heavy T-Storm,2018-8-9,15
3:43 PM,72,67,84,WNW,6,0,28.99,0.3,Thunder,2018-8-9,16
3:53 PM,72,67,84,NW,3,0,29.0,0.3,Heavy T-Storm,2018-8-9,16
4:00 PM,72,67,84,N,10,17,29.0,0.0,T-Storm,2018-8-9,16
4:08 PM,72,68,87,NNE,17,23,29.0,0.1,Heavy T-Storm,2018-8-9,16
4:24 PM,72,68,87,E,6,0,29.01,0.2,Thunder,2018-8-9,16
4:29 PM,72,68,87,ESE,6,0,29.0,0.2,Mostly Cloudy,2018-8-9,16
4:53 PM,71,69,93,E,3,0,28.98,0.2,Mostly Cloudy,2018-8-9,17
5:53 PM,71,70,96,CALM,0,0,28.98,0.0,Mostly Cloudy,2018-8-9,18
6:53 PM,72,70,93,ESE,8,0,28.99,0.0,Mostly Cloudy,2018-8-9,19
7:53 PM,71,68,90,NNE,5,0,29.01,0.0,Mostly Cloudy,2018-8-9,20
8:53 PM,70,67,90,CALM,0,0,29.02,0.0,Mostly Cloudy,2018-8-9,21
9:53 PM,67,66,97,CALM,0,0,29.04,0.0,Mostly Cloudy,2018-8-9,22
10:53 PM,67,66,97,CALM,0,0,29.05,0.0,Fair,2018-8-9,23
10:59 PM,67,66,97,CALM,0,0,29.05,0.0,Fog,2018-8-9,23
11:09 PM,66,66,100,CALM,0,0,29.05,0.0,Fog,2018-8-9,23
11:14 PM,66,66,100,CALM,0,0,29.05,0.0,Fog,2018-8-9,23
11:18 PM,66,66,100,CALM,0,0,29.05,0.0,Fog,2018-8-9,23
11:53 PM,65,65,100,CALM,0,0,29.05,0.0,Fog,2018-8-9,24
12:06 AM,65,65,100,N,3,0,29.05,0.0,Fog,2018-8-10,0
12:36 AM,64,64,100,NNW,5,0,29.05,0.0,Fog,2018-8-10,1
12:50 AM,64,64,100,NNW,3,0,29.05,0.0,Fog,2018-8-10,1
12:53 AM,64,64,100,NNW,3,0,29.05,0.0,Fog,2018-8-10,1
1:53 AM,63,63,100,NNW,3,0,29.04,0.0,Fog,2018-8-10,2
2:45 AM,63,63,100,CALM,0,0,29.05,0.0,Fog,2018-8-10,3
2:53 AM,63,63,100,CALM,0,0,29.05,0.0,Fog,2018-8-10,3
3:53 AM,61,61,100,N,5,0,29.05,0.0,Fog,2018-8-10,4
4:15 AM,61,61,100,N,5,0,29.05,0.0,Fog,2018-8-10,4
4:46 AM,61,61,100,NW,3,0,29.05,0.0,Fog,2018-8-10,5
4:53 AM,61,61,100,NW,3,0,29.05,0.0,Fog,2018-8-10,5
5:13 AM,61,61,100,NW,3,0,29.05,0.0,Fair,2018-8-10,5
5:53 AM,60,60,100,CALM,0,0,29.06,0.0,Fair,2018-8-10,6
6:53 AM,60,60,100,N,3,0,29.07,0.0,Fair,2018-8-10,7
7:53 AM,66,62,87,NE,3,0,29.07,0.0,Fair,2018-8-10,8
8:53 AM,71,64,78,ENE,6,0,29.08,0.0,Fair,2018-8-10,9
9:53 AM,74,65,73,ENE,6,0,29.1,0.0,Partly Cloudy,2018-8-10,10
10:53 AM,78,63,60,VAR,5,0,29.09,0.0,Mostly Cloudy,2018-8-10,11
11:53 AM,79,63,58,CALM,0,0,29.09,0.0,Mostly Cloudy,2018-8-10,12
12:53 PM,79,62,56,ENE,7,0,29.08,0.0,Mostly Cloudy,2018-8-10,13
1:53 PM,81,64,56,N,5,0,29.07,0.0,Partly Cloudy,2018-8-10,14
2:53 PM,83,61,47,CALM,0,0,29.06,0.0,Fair,2018-8-10,15
3:53 PM,84,61,46,NNE,5,0,29.05,0.0,Fair,2018-8-10,16
4:53 PM,83,61,47,VAR,5,0,29.04,0.0,Fair,2018-8-10,17
5:53 PM,83,63,51,VAR,5,0,29.03,0.0,Fair,2018-8-10,18
6:53 PM,80,60,50,E,5,0,29.03,0.0,Fair,2018-8-10,19
7:53 PM,74,63,68,CALM,0,0,29.03,0.0,Fair,2018-8-10,20
8:53 PM,69,64,84,CALM,0,0,29.05,0.0,Fair,2018-8-10,21
9:53 PM,66,62,87,CALM,0,0,29.07,0.0,Fair,2018-8-10,22
10:53 PM,65,61,87,CALM,0,0,29.07,0.0,Fair,2018-8-10,23
11:53 PM,65,62,90,CALM,0,0,29.07,0.0,Fair,2018-8-10,24
12:53 AM,64,62,93,CALM,0,0,29.07,0.0,Fair,2018-8-11,1
1:53 AM,64,62,93,NW,3,0,29.07,0.0,Mostly Cloudy,2018-8-11,2
7:53 AM,69,64,84,CALM,0,0,29.09,0.0,Fair,2018-8-11,8
8:53 AM,74,66,76,CALM,0,0,29.11,0.0,Fair,2018-8-11,9
9:53 AM,78,65,64,VAR,5,0,29.12,0.0,Fair,2018-8-11,10
10:53 AM,81,63,54,NNW,6,0,29.13,0.0,Fair,2018-8-11,11
11:53 AM,82,63,52,VAR,5,0,29.13,0.0,Fair,2018-8-11,12
12:53 PM,84,63,49,N,7,0,29.13,0.0,Fair,2018-8-11,13
1:53 PM,85,63,48,VAR,5,0,29.12,0.0,Fair,2018-8-11,14
2:53 PM,85,63,48,VAR,5,0,29.11,0.0,Mostly Cloudy,2018-8-11,15
3:53 PM,85,63,48,NNW,6,0,29.11,0.0,Mostly Cloudy,2018-8-11,16
4:53 PM,85,63,48,NNW,5,0,29.11,0.0,Mostly Cloudy,2018-8-11,17
5:53 PM,84,64,51,WNW,5,0,29.1,0.0,Fair,2018-8-11,18
6:53 PM,82,64,54,W,3,0,29.1,0.0,Fair,2018-8-11,19
7:53 PM,77,66,69,CALM,0,0,29.1,0.0,Fair,2018-8-11,20
8:53 PM,75,65,71,CALM,0,0,29.11,0.0,Partly Cloudy,2018-8-11,21
9:53 PM,75,65,71,CALM,0,0,29.13,0.0,Fair,2018-8-11,22
10:53 PM,71,65,81,CALM,0,0,29.14,0.0,Fair,2018-8-11,23
11:53 PM,72,65,78,CALM,0,0,29.16,0.0,Mostly Cloudy,2018-8-11,24
12:53 AM,72,66,81,CALM,0,0,29.16,0.0,Partly Cloudy,2018-8-12,1
1:53 AM,69,65,87,CALM,0,0,29.16,0.0,Fair,2018-8-12,2
2:53 AM,69,65,87,CALM,0,0,29.16,0.0,Fair,2018-8-12,3
3:53 AM,70,66,87,CALM,0,0,29.17,0.0,Mostly Cloudy,2018-8-12,4
4:53 AM,67,65,93,CALM,0,0,29.18,0.0,Fair,2018-8-12,5
5:53 AM,65,64,97,N,3,0,29.19,0.0,Fair,2018-8-12,6
6:53 AM,68,66,93,CALM,0,0,29.21,0.0,Fair,2018-8-12,7
7:53 AM,71,67,87,CALM,0,0,29.21,0.0,Fair,2018-8-12,8
8:53 AM,75,69,82,N,3,0,29.22,0.0,Fair,2018-8-12,9
9:53 AM,78,70,76,N,3,0,29.22,0.0,Fair,2018-8-12,10
10:53 AM,81,70,69,CALM,0,0,29.23,0.0,Fair,2018-8-12,11
11:53 AM,83,70,65,CALM,0,0,29.22,0.0,Fair,2018-8-12,12
12:53 PM,85,69,59,E,5,0,29.21,0.0,Fair,2018-8-12,13
1:53 PM,87,66,49,ENE,5,0,29.21,0.0,Fair,2018-8-12,14
2:53 PM,87,61,41,CALM,0,0,29.19,0.0,Fair,2018-8-12,15
3:53 PM,88,63,43,CALM,0,0,29.18,0.0,Fair,2018-8-12,16
4:53 PM,87,61,41,NE,7,0,29.17,0.0,Fair,2018-8-12,17
5:53 PM,86,63,46,ENE,5,0,29.16,0.0,Fair,2018-8-12,18
6:53 PM,82,64,54,E,5,0,29.16,0.0,Fair,2018-8-12,19
7:53 PM,76,66,71,CALM,0,0,29.16,0.0,Fair,2018-8-12,20
8:53 PM,72,65,78,CALM,0,0,29.18,0.0,Fair,2018-8-12,21
9:53 PM,70,66,87,CALM,0,0,29.19,0.0,Fair,2018-8-12,22
10:53 PM,75,64,69,S,6,0,29.2,0.0,Fair,2018-8-12,23
11:53 PM,73,64,73,S,3,0,29.2,0.0,Fair,2018-8-12,24
12:53 AM,69,64,84,CALM,0,0,29.21,0.0,Fair,2018-8-13,1
1:53 AM,67,64,90,CALM,0,0,29.2,0.0,Partly Cloudy,2018-8-13,2
2:53 AM,65,64,97,CALM,0,0,29.2,0.0,Fair,2018-8-13,3
3:53 AM,65,63,93,CALM,0,0,29.19,0.0,Fair,2018-8-13,4
4:53 AM,64,62,93,CALM,0,0,29.19,0.0,Fair,2018-8-13,5
5:53 AM,63,62,97,CALM,0,0,29.18,0.0,Fair,2018-8-13,6
6:53 AM,63,62,97,CALM,0,0,29.19,0.0,Fair,2018-8-13,7
7:53 AM,71,66,84,CALM,0,0,29.19,0.0,Fair,2018-8-13,8
8:53 AM,77,69,76,CALM,0,0,29.2,0.0,Fair,2018-8-13,9
9:53 AM,81,70,69,CALM,0,0,29.19,0.0,Fair,2018-8-13,10
10:53 AM,83,70,65,NNW,6,0,29.18,0.0,Partly Cloudy,2018-8-13,11
11:53 AM,82,69,65,VAR,3,0,29.17,0.0,Mostly Cloudy,2018-8-13,12
12:53 PM,84,66,55,SW,7,0,29.16,0.0,Mostly Cloudy,2018-8-13,13
1:53 PM,85,66,53,WNW,5,0,29.14,0.0,Mostly Cloudy,2018-8-13,14
2:53 PM,86,67,53,VAR,5,0,29.12,0.0,Partly Cloudy,2018-8-13,15
3:53 PM,86,66,51,WSW,5,0,29.1,0.0,Partly Cloudy,2018-8-13,16
4:53 PM,85,65,51,VAR,3,0,29.09,0.0,Partly Cloudy,2018-8-13,17
5:53 PM,84,67,56,W,3,0,29.08,0.0,Fair,2018-8-13,18
6:53 PM,83,66,56,WNW,3,0,29.08,0.0,Fair,2018-8-13,19
7:53 PM,79,67,66,CALM,0,0,29.08,0.0,Fair,2018-8-13,20
8:53 PM,73,67,81,WSW,3,0,29.09,0.0,Fair,2018-8-13,21
9:53 PM,71,67,87,SW,3,0,29.09,0.0,Fair,2018-8-13,22
10:53 PM,70,67,90,CALM,0,0,29.09,0.0,Fair,2018-8-13,23
11:53 PM,68,66,93,CALM,0,0,29.09,0.0,Fair,2018-8-13,24
12:53 AM,66,66,100,CALM,0,0,29.09,0.0,Fair,2018-8-14,1
1:53 AM,66,65,96,CALM,0,0,29.08,0.0,Fair,2018-8-14,2
2:53 AM,64,64,100,CALM,0,0,29.08,0.0,Fair,2018-8-14,3
3:10 AM,64,64,100,CALM,0,0,29.07,0.0,Fog,2018-8-14,3
3:21 AM,64,63,96,CALM,0,0,29.07,0.0,Fair,2018-8-14,3
3:53 AM,64,63,96,CALM,0,0,29.07,0.0,Fair,2018-8-14,4
4:53 AM,64,63,96,CALM,0,0,29.06,0.0,Fair,2018-8-14,5
5:29 AM,63,62,97,CALM,0,0,29.07,0.0,Fog,2018-8-14,5
5:44 AM,62,62,100,CALM,0,0,29.07,0.0,Fair,2018-8-14,6
5:53 AM,62,62,100,CALM,0,0,29.07,0.0,Fair,2018-8-14,6
6:53 AM,63,62,97,CALM,0,0,29.07,0.0,Fair,2018-8-14,7
7:53 AM,70,66,87,CALM,0,0,29.08,0.0,Fair,2018-8-14,8
8:53 AM,75,68,79,CALM,0,0,29.07,0.0,Partly Cloudy,2018-8-14,9
9:53 AM,80,67,64,VAR,5,0,29.06,0.0,Partly Cloudy,2018-8-14,10
10:53 AM,82,66,58,VAR,6,0,29.07,0.0,Mostly Cloudy,2018-8-14,11
11:53 AM,82,66,58,VAR,6,0,29.07,0.0,Mostly Cloudy,2018-8-14,12
12:53 PM,83,66,56,VAR,6,0,29.06,0.0,Mostly Cloudy,2018-8-14,13
1:53 PM,83,63,51,WSW,7,0,29.05,0.0,Mostly Cloudy,2018-8-14,14
2:53 PM,83,63,51,SW,7,0,29.04,0.0,Mostly Cloudy,2018-8-14,15
3:53 PM,83,63,51,WSW,5,0,29.03,0.0,Mostly Cloudy,2018-8-14,16
4:53 PM,82,65,56,WSW,5,0,29.01,0.0,Mostly Cloudy,2018-8-14,17
5:53 PM,81,66,60,SW,6,0,29.01,0.0,Mostly Cloudy,2018-8-14,18
6:53 PM,80,64,58,WSW,3,0,29.02,0.0,Cloudy,2018-8-14,19
7:53 PM,75,67,76,CALM,0,0,29.02,0.0,Cloudy,2018-8-14,20
8:53 PM,73,67,81,CALM,0,0,29.02,0.0,Mostly Cloudy,2018-8-14,21
9:53 PM,76,69,79,S,6,0,29.02,0.0,Mostly Cloudy,2018-8-14,22
10:53 PM,70,68,93,CALM,0,0,29.02,0.0,Mostly Cloudy,2018-8-14,23
11:53 PM,69,67,93,CALM,0,0,29.01,0.0,Fair,2018-8-14,24
12:53 AM,68,67,96,CALM,0,0,29.02,0.0,Fair,2018-8-15,1
1:53 AM,67,66,97,CALM,0,0,29.0,0.0,Fair,2018-8-15,2
2:53 AM,68,66,93,CALM,0,0,29.01,0.0,Fair,2018-8-15,3
3:53 AM,72,67,84,S,5,0,29.02,0.0,Fair,2018-8-15,4
4:53 AM,70,67,90,S,5,0,29.02,0.0,Fair,2018-8-15,5
5:53 AM,71,67,87,CALM,0,0,29.02,0.0,Cloudy,2018-8-15,6
6:53 AM,69,67,93,CALM,0,0,29.02,0.0,Cloudy,2018-8-15,7
7:53 AM,72,68,87,CALM,0,0,29.02,0.0,Cloudy,2018-8-15,8
8:53 AM,74,68,82,CALM,0,0,29.02,0.0,Mostly Cloudy,2018-8-15,9
9:53 AM,77,69,76,CALM,0,0,29.02,0.0,Cloudy,2018-8-15,10
10:53 AM,79,69,72,S,8,0,29.02,0.0,Mostly Cloudy,2018-8-15,11
11:53 AM,82,69,65,ESE,9,0,29.02,0.0,Mostly Cloudy,2018-8-15,12
12:53 PM,83,68,60,SE,10,0,29.01,0.0,Mostly Cloudy,2018-8-15,13
1:53 PM,82,69,65,ESE,10,0,29.0,0.0,Thunder in the Vicinity,2018-8-15,14
2:20 PM,80,69,69,S,8,0,28.99,0.0,Mostly Cloudy,2018-8-15,14
2:53 PM,76,72,87,SE,6,0,28.99,0.1,Light Rain,2018-8-15,15
3:53 PM,78,71,79,SE,9,0,28.99,0.0,Cloudy,2018-8-15,16
4:53 PM,77,71,82,S,9,0,28.99,0.0,Cloudy,2018-8-15,17
5:53 PM,76,69,79,SE,6,0,28.99,0.0,Cloudy,2018-8-15,18
6:53 PM,75,69,82,SE,5,0,28.98,0.0,Cloudy,2018-8-15,19
7:53 PM,75,69,82,SE,3,0,28.99,0.0,Mostly Cloudy,2018-8-15,20
8:53 PM,74,70,87,S,7,0,29.01,0.0,Mostly Cloudy,2018-8-15,21
9:53 PM,73,69,87,CALM,0,0,29.01,0.0,Mostly Cloudy,2018-8-15,22
10:53 PM,71,69,93,NE,3,0,29.01,0.0,Mostly Cloudy,2018-8-15,23
11:53 PM,69,68,96,CALM,0,0,29.0,0.0,Fair,2018-8-15,24
12:53 AM,69,68,96,CALM,0,0,29.0,0.0,Fair,2018-8-16,1
1:53 AM,68,67,96,NNW,3,0,29.01,0.0,Fair,2018-8-16,2
2:53 AM,68,67,96,N,3,0,29.0,0.0,Fair,2018-8-16,3
3:08 AM,68,67,96,CALM,0,0,29.0,0.0,Mostly Cloudy,2018-8-16,3
3:53 AM,68,67,96,N,3,0,29.0,0.0,Partly Cloudy,2018-8-16,4
4:47 AM,66,66,100,CALM,0,0,29.01,0.0,Fog,2018-8-16,5
4:48 AM,67,67,100,CALM,0,0,29.01,0.0,Fog,2018-8-16,5
4:57 AM,67,67,100,N,3,0,29.01,0.0,Fog,2018-8-16,5
5:02 AM,67,67,100,N,3,0,29.01,0.0,Fog,2018-8-16,5
5:11 AM,67,67,100,CALM,0,0,29.01,0.0,Fog,2018-8-16,5
5:26 AM,67,67,100,CALM,0,0,29.01,0.0,Fog,2018-8-16,5
5:53 AM,67,67,100,CALM,0,0,29.03,0.0,Fog,2018-8-16,6
6:27 AM,67,67,100,NNE,5,0,29.03,0.0,Fog,2018-8-16,6
6:32 AM,68,68,100,NNE,5,0,29.03,0.0,Fog,2018-8-16,7
6:53 AM,68,68,100,NE,3,0,29.03,0.0,Light Drizzle,2018-8-16,7
7:53 AM,69,69,100,CALM,0,0,29.05,0.0,Fog,2018-8-16,8
8:01 AM,70,69,97,N,3,0,29.05,0.0,Fog,2018-8-16,8
8:11 AM,71,70,96,CALM,0,0,29.05,0.0,Fog,2018-8-16,8
8:45 AM,72,70,93,CALM,0,0,29.05,0.0,Fog,2018-8-16,9
8:53 AM,73,70,90,CALM,0,0,29.05,0.0,Fog,2018-8-16,9
8:56 AM,73,70,90,SE,5,0,29.05,0.0,Fog,2018-8-16,9
9:53 AM,73,70,90,ESE,3,0,29.05,0.0,Cloudy,2018-8-16,10
10:21 AM,74,70,87,ESE,3,0,29.05,0.0,Cloudy,2018-8-16,10
10:53 AM,75,70,84,SE,6,0,29.05,0.0,Mostly Cloudy,2018-8-16,11
11:23 AM,77,70,79,SSE,7,0,29.05,0.0,Mostly Cloudy,2018-8-16,11
11:53 AM,79,70,74,VAR,5,0,29.05,0.0,Mostly Cloudy,2018-8-16,12
12:53 PM,79,69,72,S,3,0,29.04,0.0,Mostly Cloudy,2018-8-16,13
1:14 PM,79,70,74,S,7,0,29.03,0.0,Cloudy,2018-8-16,13
1:53 PM,79,69,72,S,7,0,29.02,0.0,Cloudy,2018-8-16,14
2:36 PM,81,69,67,SSW,5,0,29.01,0.0,Mostly Cloudy,2018-8-16,15
2:53 PM,82,69,65,CALM,0,0,29.0,0.0,Mostly Cloudy,2018-8-16,15
3:53 PM,80,69,69,SSE,7,0,29.0,0.0,Light Rain,2018-8-16,16
4:48 PM,75,72,89,CALM,0,0,28.99,0.4,Thunder in the Vicinity,2018-8-16,17
4:53 PM,76,71,85,ESE,5,0,28.99,0.4,T-Storm,2018-8-16,17
4:58 PM,77,71,82,ESE,5,0,28.99,0.0,Light Rain with Thunder,2018-8-16,17
5:53 PM,71,68,90,ENE,14,0,29.01,0.0,Thunder,2018-8-16,18
6:06 PM,71,68,90,NE,10,0,29.02,0.0,Thunder in the Vicinity,2018-8-16,18
6:45 PM,71,69,93,N,8,0,29.03,0.0,Thunder,2018-8-16,19
6:53 PM,70,68,93,NNW,6,0,29.02,0.0,Thunder,2018-8-16,19
7:10 PM,70,69,97,NNW,5,0,29.04,0.1,Heavy T-Storm,2018-8-16,19
7:17 PM,69,68,96,VAR,3,0,29.03,0.3,Heavy T-Storm,2018-8-16,19
7:27 PM,68,68,100,ESE,5,0,29.02,0.7,Heavy T-Storm,2018-8-16,19
7:36 PM,69,67,93,CALM,0,0,29.01,0.8,Heavy T-Storm,2018-8-16,20
7:53 PM,69,66,90,ENE,7,0,29.0,0.8,Light Rain with Thunder,2018-8-16,20
8:23 PM,69,66,90,E,5,0,29.01,0.0,Light Rain with Thunder,2018-8-16,20
8:53 PM,68,66,93,N,3,0,29.02,0.0,Light Rain with Thunder,2018-8-16,21
9:04 PM,67,66,97,ENE,5,0,29.04,0.0,Light Rain,2018-8-16,21
9:14 PM,68,67,96,ESE,9,0,29.05,0.0,Light Rain with Thunder,2018-8-16,21
9:53 PM,68,67,96,NE,8,0,29.04,0.0,Cloudy,2018-8-16,22
10:14 PM,68,67,96,ENE,6,0,29.04,0.0,Cloudy,2018-8-16,22
10:34 PM,68,67,96,NNW,3,0,29.03,0.0,Light Rain,2018-8-16,23
10:53 PM,68,68,100,N,3,0,29.03,0.0,Light Rain,2018-8-16,23
11:31 PM,69,68,96,ENE,7,0,29.03,0.0,Light Rain,2018-8-16,24
11:53 PM,70,69,97,E,8,0,29.03,0.0,Light Rain,2018-8-16,24
12:30 AM,70,69,97,NE,3,0,29.02,0.0,Light Rain,2018-8-17,0
12:53 AM,70,69,97,ENE,5,0,29.03,0.0,Light Rain,2018-8-17,1
1:53 AM,69,68,96,CALM,0,0,29.03,0.0,Light Rain,2018-8-17,2
2:53 AM,69,68,96,NNW,6,0,29.01,0.0,Light Rain,2018-8-17,3
3:05 AM,69,68,96,NNW,5,0,29.02,0.0,Mostly Cloudy,2018-8-17,3
3:53 AM,69,68,96,NNW,3,0,29.02,0.0,Light Rain,2018-8-17,4
4:53 AM,68,68,100,N,7,0,29.02,0.1,Light Rain,2018-8-17,5
5:06 AM,68,67,96,NNW,7,0,29.02,0.0,Heavy Rain,2018-8-17,5
5:18 AM,68,67,96,N,5,0,29.03,0.1,Heavy T-Storm,2018-8-17,5
5:21 AM,68,67,96,N,5,0,29.03,0.1,Heavy T-Storm,2018-8-17,5
5:33 AM,68,67,96,NNW,3,0,29.03,0.2,Heavy Rain,2018-8-17,6
5:43 AM,68,67,96,NNW,3,0,29.03,0.2,Rain,2018-8-17,6
5:53 AM,68,67,96,CALM,0,0,29.03,0.3,Rain,2018-8-17,6
5:56 AM,68,67,96,N,3,0,29.04,0.0,Rain,2018-8-17,6
6:29 AM,67,65,93,NE,8,0,29.05,0.1,Rain,2018-8-17,6
6:49 AM,66,64,94,NNE,9,0,29.05,0.2,Heavy Rain,2018-8-17,7
6:53 AM,66,65,96,NNE,8,0,29.06,0.2,Heavy Rain,2018-8-17,7
7:13 AM,66,65,96,NNE,7,0,29.06,0.1,Rain,2018-8-17,7
7:53 AM,67,66,97,NE,3,0,29.07,0.3,Rain,2018-8-17,8
8:48 AM,66,66,100,NW,3,0,29.07,0.2,Heavy Rain,2018-8-17,9
8:53 AM,66,66,100,NW,3,0,29.07,0.3,Heavy Rain,2018-8-17,9
9:18 AM,67,66,97,N,5,0,29.07,0.1,Heavy Rain,2018-8-17,9
9:33 AM,67,66,97,NNW,3,0,29.07,0.2,Heavy Rain,2018-8-17,10
9:48 AM,66,66,100,N,5,0,29.06,0.2,Rain,2018-8-17,10
9:53 AM,67,66,97,N,5,0,29.07,0.3,Heavy Rain,2018-8-17,10
10:01 AM,67,67,100,NNE,6,0,29.07,0.0,Heavy Rain,2018-8-17,10
10:33 AM,68,67,96,N,6,0,29.06,0.1,Rain,2018-8-17,11
10:41 AM,68,67,96,N,7,0,29.06,0.2,Light Rain,2018-8-17,11
10:53 AM,68,67,96,N,7,0,29.06,0.2,Light Rain,2018-8-17,11
11:25 AM,69,68,96,NNW,7,0,29.05,0.0,Light Rain,2018-8-17,11
11:53 AM,72,70,93,N,9,0,29.06,0.0,Mostly Cloudy,2018-8-17,12
12:53 PM,78,69,74,NE,10,0,29.05,0.0,Mostly Cloudy,2018-8-17,13
1:43 PM,77,69,76,NNE,10,0,29.06,0.0,Mostly Cloudy,2018-8-17,14
1:53 PM,78,68,71,NE,7,0,29.05,0.0,Mostly Cloudy,2018-8-17,14
2:53 PM,80,69,69,VAR,3,0,29.05,0.0,Mostly Cloudy,2018-8-17,15
3:53 PM,82,69,65,NE,7,0,29.04,0.0,Mostly Cloudy,2018-8-17,16
4:53 PM,81,69,67,NNE,7,0,29.05,0.0,Mostly Cloudy,2018-8-17,17
5:53 PM,78,67,68,NNE,8,0,29.06,0.0,Mostly Cloudy,2018-8-17,18
6:53 PM,77,68,74,NNE,5,0,29.06,0.0,Mostly Cloudy,2018-8-17,19
7:53 PM,73,68,84,CALM,0,0,29.08,0.0,Mostly Cloudy,2018-8-17,20
