date,county,state,fips,cases,deaths
2020-08-11,Rock,Wisconsin,55105.0,1580,26
2020-08-11,Rusk,Wisconsin,55107.0,21,1
2020-08-11,Sauk,Wisconsin,55111.0,452,3
2020-08-11,Sawyer,Wisconsin,55113.0,76,0
2020-08-11,Shawano,Wisconsin,55115.0,204,0
2020-08-11,Sheboygan,Wisconsin,55117.0,776,8
2020-08-11,St. Croix,Wisconsin,55109.0,512,7
2020-08-11,Taylor,Wisconsin,55119.0,71,1
2020-08-11,Trempealeau,Wisconsin,55121.0,345,2
2020-08-11,Unknown,Wisconsin,,3789,7
2020-08-11,Vernon,Wisconsin,55123.0,66,0
2020-08-11,Vilas,Wisconsin,55125.0,60,0
2020-08-11,Walworth,Wisconsin,55127.0,1359,23
2020-08-11,Washburn,Wisconsin,55129.0,47,0
2020-08-11,Washington,Wisconsin,55131.0,1108,23
2020-08-11,Waukesha,Wisconsin,55133.0,4354,59
2020-08-11,Waupaca,Wisconsin,55135.0,473,15
2020-08-11,Waushara,Wisconsin,55137.0,120,1
2020-08-11,Winnebago,Wisconsin,55139.0,1212,18
2020-08-11,Wood,Wisconsin,55141.0,322,2
2020-08-12,Adams,Wisconsin,55001.0,89,2
2020-08-12,Ashland,Wisconsin,55003.0,27,1
2020-08-12,Barron,Wisconsin,55005.0,308,3
2020-08-12,Bayfield,Wisconsin,55007.0,29,1
2020-08-12,Brown,Wisconsin,55009.0,4352,54
2020-08-12,Buffalo,Wisconsin,55011.0,45,2
2020-08-12,Burnett,Wisconsin,55013.0,23,1
2020-08-12,Calumet,Wisconsin,55015.0,340,2
2020-08-12,Chippewa,Wisconsin,55017.0,244,0
2020-08-12,Clark,Wisconsin,55019.0,190,8
2020-08-12,Columbia,Wisconsin,55021.0,273,2
2020-08-12,Crawford,Wisconsin,55023.0,78,0
2020-08-12,Dane,Wisconsin,55025.0,4630,38
2020-08-12,Dodge,Wisconsin,55027.0,857,5
2020-08-12,Door,Wisconsin,55029.0,107,3
2020-08-12,Douglas,Wisconsin,55031.0,198,0
2020-08-12,Dunn,Wisconsin,55033.0,131,0
2020-08-12,Eau Claire,Wisconsin,55035.0,612,4
2020-08-12,Florence,Wisconsin,55037.0,8,0
2020-08-12,Fond du Lac,Wisconsin,55039.0,700,8
2020-08-12,Forest,Wisconsin,55041.0,60,4
2020-08-12,Grant,Wisconsin,55043.0,368,15
2020-08-12,Green,Wisconsin,55045.0,179,1
2020-08-12,Green Lake,Wisconsin,55047.0,57,0
2020-08-12,Iowa,Wisconsin,55049.0,86,0
2020-08-12,Iron,Wisconsin,55051.0,76,1
2020-08-12,Jackson,Wisconsin,55053.0,59,1
2020-08-12,Jefferson,Wisconsin,55055.0,657,5
2020-08-12,Juneau,Wisconsin,55057.0,139,1
2020-08-12,Kenosha,Wisconsin,55059.0,2699,60
2020-08-12,Kewaunee,Wisconsin,55061.0,135,2
2020-08-12,La Crosse,Wisconsin,55063.0,932,1
2020-08-12,Lafayette,Wisconsin,55065.0,154,0
2020-08-12,Langlade,Wisconsin,55067.0,64,1
2020-08-12,Lincoln,Wisconsin,55069.0,70,0
2020-08-12,Manitowoc,Wisconsin,55071.0,354,1
2020-08-12,Marathon,Wisconsin,55073.0,668,10
2020-08-12,Marinette,Wisconsin,55075.0,432,4
2020-08-12,Marquette,Wisconsin,55077.0,80,1
2020-08-12,Menominee,Wisconsin,55078.0,26,0
2020-08-12,Milwaukee,Wisconsin,55079.0,21396,462
2020-08-12,Monroe,Wisconsin,55081.0,248,2
2020-08-12,Oconto,Wisconsin,55083.0,253,1
2020-08-12,Oneida,Wisconsin,55085.0,156,0
2020-08-12,Outagamie,Wisconsin,55087.0,1310,14
2020-08-12,Ozaukee,Wisconsin,55089.0,750,18
2020-08-12,Pepin,Wisconsin,55091.0,42,0
2020-08-12,Pierce,Wisconsin,55093.0,230,3
2020-08-12,Polk,Wisconsin,55095.0,138,2
2020-08-12,Portage,Wisconsin,55097.0,428,0
2020-08-12,Price,Wisconsin,55099.0,33,0
2020-08-12,Racine,Wisconsin,55101.0,3984,78
2020-08-12,Richland,Wisconsin,55103.0,37,4
2020-08-12,Rock,Wisconsin,55105.0,1583,26
2020-08-12,Rusk,Wisconsin,55107.0,21,1
2020-08-12,Sauk,Wisconsin,55111.0,472,3
2020-08-12,Sawyer,Wisconsin,55113.0,82,0
2020-08-12,Shawano,Wisconsin,55115.0,205,0
2020-08-12,Sheboygan,Wisconsin,55117.0,786,8
2020-08-12,St. Croix,Wisconsin,55109.0,518,7
2020-08-12,Taylor,Wisconsin,55119.0,73,1
2020-08-12,Trempealeau,Wisconsin,55121.0,354,2
2020-08-12,Unknown,Wisconsin,,3842,7
2020-08-12,Vernon,Wisconsin,55123.0,67,0
2020-08-12,Vilas,Wisconsin,55125.0,65,0
2020-08-12,Walworth,Wisconsin,55127.0,1369,23
2020-08-12,Washburn,Wisconsin,55129.0,47,0
2020-08-12,Washington,Wisconsin,55131.0,1135,23
2020-08-12,Waukesha,Wisconsin,55133.0,4402,59
2020-08-12,Waupaca,Wisconsin,55135.0,480,15
2020-08-12,Waushara,Wisconsin,55137.0,120,1
2020-08-12,Winnebago,Wisconsin,55139.0,1216,18
2020-08-12,Wood,Wisconsin,55141.0,327,2
2020-08-13,Adams,Wisconsin,55001.0,91,2
2020-08-13,Ashland,Wisconsin,55003.0,29,1
2020-08-13,Barron,Wisconsin,55005.0,315,3
2020-08-13,Bayfield,Wisconsin,55007.0,30,1
2020-08-13,Brown,Wisconsin,55009.0,4391,54
2020-08-13,Buffalo,Wisconsin,55011.0,45,2
2020-08-13,Burnett,Wisconsin,55013.0,25,1
2020-08-13,Calumet,Wisconsin,55015.0,355,2
2020-08-13,Chippewa,Wisconsin,55017.0,252,0
2020-08-13,Clark,Wisconsin,55019.0,191,8
2020-08-13,Columbia,Wisconsin,55021.0,274,2
2020-08-13,Crawford,Wisconsin,55023.0,82,0
2020-08-13,Dane,Wisconsin,55025.0,4666,38
2020-08-13,Dodge,Wisconsin,55027.0,875,5
2020-08-13,Door,Wisconsin,55029.0,109,3
2020-08-13,Douglas,Wisconsin,55031.0,207,0
2020-08-13,Dunn,Wisconsin,55033.0,134,0
2020-08-13,Eau Claire,Wisconsin,55035.0,629,4
2020-08-13,Florence,Wisconsin,55037.0,10,0
2020-08-13,Fond du Lac,Wisconsin,55039.0,712,8
2020-08-13,Forest,Wisconsin,55041.0,60,4
2020-08-13,Grant,Wisconsin,55043.0,375,16
2020-08-13,Green,Wisconsin,55045.0,186,1
2020-08-13,Green Lake,Wisconsin,55047.0,60,0
2020-08-13,Iowa,Wisconsin,55049.0,88,0
2020-08-13,Iron,Wisconsin,55051.0,76,1
2020-08-13,Jackson,Wisconsin,55053.0,60,1
2020-08-13,Jefferson,Wisconsin,55055.0,677,5
2020-08-13,Juneau,Wisconsin,55057.0,145,1
2020-08-13,Kenosha,Wisconsin,55059.0,2721,60
2020-08-13,Kewaunee,Wisconsin,55061.0,137,2
2020-08-13,La Crosse,Wisconsin,55063.0,945,1
2020-08-13,Lafayette,Wisconsin,55065.0,159,0
2020-08-13,Langlade,Wisconsin,55067.0,67,1
2020-08-13,Lincoln,Wisconsin,55069.0,71,0
2020-08-13,Manitowoc,Wisconsin,55071.0,361,1
2020-08-13,Marathon,Wisconsin,55073.0,671,10
2020-08-13,Marinette,Wisconsin,55075.0,449,5
2020-08-13,Marquette,Wisconsin,55077.0,80,1
2020-08-13,Menominee,Wisconsin,55078.0,26,0
2020-08-13,Milwaukee,Wisconsin,55079.0,21748,462
2020-08-13,Monroe,Wisconsin,55081.0,249,2
2020-08-13,Oconto,Wisconsin,55083.0,262,1
2020-08-13,Oneida,Wisconsin,55085.0,160,0
2020-08-13,Outagamie,Wisconsin,55087.0,1326,14
2020-08-13,Ozaukee,Wisconsin,55089.0,769,18
2020-08-13,Pepin,Wisconsin,55091.0,42,0
2020-08-13,Pierce,Wisconsin,55093.0,230,3
2020-08-13,Polk,Wisconsin,55095.0,138,2
2020-08-13,Portage,Wisconsin,55097.0,438,0
2020-08-13,Price,Wisconsin,55099.0,32,0
2020-08-13,Racine,Wisconsin,55101.0,4012,78
2020-08-13,Richland,Wisconsin,55103.0,37,4
2020-08-13,Rock,Wisconsin,55105.0,1598,26
2020-08-13,Rusk,Wisconsin,55107.0,21,1
2020-08-13,Sauk,Wisconsin,55111.0,484,3
2020-08-13,Sawyer,Wisconsin,55113.0,86,0
2020-08-13,Shawano,Wisconsin,55115.0,207,0
2020-08-13,Sheboygan,Wisconsin,55117.0,804,8
2020-08-13,St. Croix,Wisconsin,55109.0,530,7
2020-08-13,Taylor,Wisconsin,55119.0,73,1
2020-08-13,Trempealeau,Wisconsin,55121.0,360,2
2020-08-13,Unknown,Wisconsin,,3867,7
2020-08-13,Vernon,Wisconsin,55123.0,68,0
2020-08-13,Vilas,Wisconsin,55125.0,66,0
2020-08-13,Walworth,Wisconsin,55127.0,1401,24
2020-08-13,Washburn,Wisconsin,55129.0,49,0
2020-08-13,Washington,Wisconsin,55131.0,1183,24
2020-08-13,Waukesha,Wisconsin,55133.0,4515,61
2020-08-13,Waupaca,Wisconsin,55135.0,494,16
2020-08-13,Waushara,Wisconsin,55137.0,122,1
2020-08-13,Winnebago,Wisconsin,55139.0,1235,18
2020-08-13,Wood,Wisconsin,55141.0,339,2
2020-08-14,Adams,Wisconsin,55001.0,93,2
2020-08-14,Ashland,Wisconsin,55003.0,30,1
2020-08-14,Barron,Wisconsin,55005.0,320,3
2020-08-14,Bayfield,Wisconsin,55007.0,32,1
2020-08-14,Brown,Wisconsin,55009.0,4425,55
2020-08-14,Buffalo,Wisconsin,55011.0,45,2
2020-08-14,Burnett,Wisconsin,55013.0,28,1
2020-08-14,Calumet,Wisconsin,55015.0,372,2
2020-08-14,Chippewa,Wisconsin,55017.0,259,0
2020-08-14,Clark,Wisconsin,55019.0,196,8
2020-08-14,Columbia,Wisconsin,55021.0,279,2
2020-08-14,Crawford,Wisconsin,55023.0,84,0
2020-08-14,Dane,Wisconsin,55025.0,4749,38
2020-08-14,Dodge,Wisconsin,55027.0,894,5
2020-08-14,Door,Wisconsin,55029.0,109,3
2020-08-14,Douglas,Wisconsin,55031.0,212,0
2020-08-14,Dunn,Wisconsin,55033.0,138,0
2020-08-14,Eau Claire,Wisconsin,55035.0,645,4
2020-08-14,Florence,Wisconsin,55037.0,12,0
2020-08-14,Fond du Lac,Wisconsin,55039.0,744,8
2020-08-14,Forest,Wisconsin,55041.0,60,4
2020-08-14,Grant,Wisconsin,55043.0,387,16
2020-08-14,Green,Wisconsin,55045.0,194,1
2020-08-14,Green Lake,Wisconsin,55047.0,61,0
2020-08-14,Iowa,Wisconsin,55049.0,93,0
2020-08-14,Iron,Wisconsin,55051.0,78,1
2020-08-14,Jackson,Wisconsin,55053.0,61,1
2020-08-14,Jefferson,Wisconsin,55055.0,690,5
2020-08-14,Juneau,Wisconsin,55057.0,149,1
2020-08-14,Kenosha,Wisconsin,55059.0,2762,60
2020-08-14,Kewaunee,Wisconsin,55061.0,141,2
2020-08-14,La Crosse,Wisconsin,55063.0,951,1
2020-08-14,Lafayette,Wisconsin,55065.0,166,0
2020-08-14,Langlade,Wisconsin,55067.0,70,1
2020-08-14,Lincoln,Wisconsin,55069.0,73,0
2020-08-14,Manitowoc,Wisconsin,55071.0,373,1
2020-08-14,Marathon,Wisconsin,55073.0,680,11
2020-08-14,Marinette,Wisconsin,55075.0,479,5
2020-08-14,Marquette,Wisconsin,55077.0,81,1
2020-08-14,Menominee,Wisconsin,55078.0,26,0
2020-08-14,Milwaukee,Wisconsin,55079.0,21885,462
2020-08-14,Monroe,Wisconsin,55081.0,249,2
2020-08-14,Oconto,Wisconsin,55083.0,263,1
2020-08-14,Oneida,Wisconsin,55085.0,170,0
2020-08-14,Outagamie,Wisconsin,55087.0,1354,14
2020-08-14,Ozaukee,Wisconsin,55089.0,783,18
2020-08-14,Pepin,Wisconsin,55091.0,43,0
2020-08-14,Pierce,Wisconsin,55093.0,232,3
2020-08-14,Polk,Wisconsin,55095.0,140,2
2020-08-14,Portage,Wisconsin,55097.0,448,0
2020-08-14,Price,Wisconsin,55099.0,32,0
2020-08-14,Racine,Wisconsin,55101.0,4056,78
2020-08-14,Richland,Wisconsin,55103.0,37,4
2020-08-14,Rock,Wisconsin,55105.0,1606,26
2020-08-14,Rusk,Wisconsin,55107.0,21,1
2020-08-14,Sauk,Wisconsin,55111.0,495,3
2020-08-14,Sawyer,Wisconsin,55113.0,92,0
2020-08-14,Shawano,Wisconsin,55115.0,210,0
2020-08-14,Sheboygan,Wisconsin,55117.0,814,8
2020-08-14,St. Croix,Wisconsin,55109.0,530,7
2020-08-14,Taylor,Wisconsin,55119.0,77,1
2020-08-14,Trempealeau,Wisconsin,55121.0,364,2
2020-08-14,Unknown,Wisconsin,,3905,7
2020-08-14,Vernon,Wisconsin,55123.0,70,0
2020-08-14,Vilas,Wisconsin,55125.0,69,0
2020-08-14,Walworth,Wisconsin,55127.0,1430,24
2020-08-14,Washburn,Wisconsin,55129.0,48,0
2020-08-14,Washington,Wisconsin,55131.0,1204,24
2020-08-14,Waukesha,Wisconsin,55133.0,4659,64
2020-08-14,Waupaca,Wisconsin,55135.0,507,16
2020-08-14,Waushara,Wisconsin,55137.0,122,1
2020-08-14,Winnebago,Wisconsin,55139.0,1248,19
2020-08-14,Wood,Wisconsin,55141.0,357,2
2020-08-15,Adams,Wisconsin,55001.0,94,2
2020-08-15,Ashland,Wisconsin,55003.0,30,1
2020-08-15,Barron,Wisconsin,55005.0,323,3
2020-08-15,Bayfield,Wisconsin,55007.0,32,1
2020-08-15,Brown,Wisconsin,55009.0,4469,55
2020-08-15,Buffalo,Wisconsin,55011.0,47,2
2020-08-15,Burnett,Wisconsin,55013.0,27,1
2020-08-15,Calumet,Wisconsin,55015.0,387,2
2020-08-15,Chippewa,Wisconsin,55017.0,266,0
2020-08-15,Clark,Wisconsin,55019.0,195,8
2020-08-15,Columbia,Wisconsin,55021.0,287,2
2020-08-15,Crawford,Wisconsin,55023.0,84,0
2020-08-15,Dane,Wisconsin,55025.0,4783,39
2020-08-15,Dodge,Wisconsin,55027.0,920,5
2020-08-15,Door,Wisconsin,55029.0,115,3
2020-08-15,Douglas,Wisconsin,55031.0,218,0
2020-08-15,Dunn,Wisconsin,55033.0,139,0
2020-08-15,Eau Claire,Wisconsin,55035.0,654,4
2020-08-15,Florence,Wisconsin,55037.0,15,0
2020-08-15,Fond du Lac,Wisconsin,55039.0,757,8
2020-08-15,Forest,Wisconsin,55041.0,60,4
2020-08-15,Grant,Wisconsin,55043.0,391,16
2020-08-15,Green,Wisconsin,55045.0,210,1
2020-08-15,Green Lake,Wisconsin,55047.0,62,0
2020-08-15,Iowa,Wisconsin,55049.0,97,0
2020-08-15,Iron,Wisconsin,55051.0,78,1
2020-08-15,Jackson,Wisconsin,55053.0,60,1
2020-08-15,Jefferson,Wisconsin,55055.0,701,5
2020-08-15,Juneau,Wisconsin,55057.0,151,1
2020-08-15,Kenosha,Wisconsin,55059.0,2771,60
2020-08-15,Kewaunee,Wisconsin,55061.0,142,2
2020-08-15,La Crosse,Wisconsin,55063.0,959,1
2020-08-15,Lafayette,Wisconsin,55065.0,169,0
2020-08-15,Langlade,Wisconsin,55067.0,73,1
2020-08-15,Lincoln,Wisconsin,55069.0,73,0
2020-08-15,Manitowoc,Wisconsin,55071.0,391,1
2020-08-15,Marathon,Wisconsin,55073.0,691,12
2020-08-15,Marinette,Wisconsin,55075.0,485,5
2020-08-15,Marquette,Wisconsin,55077.0,81,1
2020-08-15,Menominee,Wisconsin,55078.0,26,0
2020-08-15,Milwaukee,Wisconsin,55079.0,22054,465
2020-08-15,Monroe,Wisconsin,55081.0,252,2
2020-08-15,Oconto,Wisconsin,55083.0,272,1
2020-08-15,Oneida,Wisconsin,55085.0,173,0
2020-08-15,Outagamie,Wisconsin,55087.0,1369,14
2020-08-15,Ozaukee,Wisconsin,55089.0,783,18
2020-08-15,Pepin,Wisconsin,55091.0,44,0
2020-08-15,Pierce,Wisconsin,55093.0,239,4
2020-08-15,Polk,Wisconsin,55095.0,140,2
2020-08-15,Portage,Wisconsin,55097.0,457,0
2020-08-15,Price,Wisconsin,55099.0,32,0
2020-08-15,Racine,Wisconsin,55101.0,4078,81
2020-08-15,Richland,Wisconsin,55103.0,38,4
2020-08-15,Rock,Wisconsin,55105.0,1613,26
2020-08-15,Rusk,Wisconsin,55107.0,22,1
2020-08-15,Sauk,Wisconsin,55111.0,502,3
2020-08-15,Sawyer,Wisconsin,55113.0,101,0
2020-08-15,Shawano,Wisconsin,55115.0,214,0
2020-08-15,Sheboygan,Wisconsin,55117.0,835,8
2020-08-15,St. Croix,Wisconsin,55109.0,534,7
2020-08-15,Taylor,Wisconsin,55119.0,76,2
2020-08-15,Trempealeau,Wisconsin,55121.0,370,2
2020-08-15,Unknown,Wisconsin,,3942,7
2020-08-15,Vernon,Wisconsin,55123.0,71,0
2020-08-15,Vilas,Wisconsin,55125.0,73,0
2020-08-15,Walworth,Wisconsin,55127.0,1479,25
2020-08-15,Washburn,Wisconsin,55129.0,49,0
2020-08-15,Washington,Wisconsin,55131.0,1207,24
2020-08-15,Waukesha,Wisconsin,55133.0,4746,65
2020-08-15,Waupaca,Wisconsin,55135.0,520,16
2020-08-15,Waushara,Wisconsin,55137.0,127,1
2020-08-15,Winnebago,Wisconsin,55139.0,1263,19
2020-08-15,Wood,Wisconsin,55141.0,372,2
2020-08-16,Adams,Wisconsin,55001.0,94,2
2020-08-16,Ashland,Wisconsin,55003.0,30,1
2020-08-16,Barron,Wisconsin,55005.0,326,3
2020-08-16,Bayfield,Wisconsin,55007.0,34,1
2020-08-16,Brown,Wisconsin,55009.0,4505,55
2020-08-16,Buffalo,Wisconsin,55011.0,47,2
2020-08-16,Burnett,Wisconsin,55013.0,27,1
2020-08-16,Calumet,Wisconsin,55015.0,403,2
2020-08-16,Chippewa,Wisconsin,55017.0,274,0
2020-08-16,Clark,Wisconsin,55019.0,197,8
2020-08-16,Columbia,Wisconsin,55021.0,288,2
2020-08-16,Crawford,Wisconsin,55023.0,86,0
2020-08-16,Dane,Wisconsin,55025.0,4849,39
2020-08-16,Dodge,Wisconsin,55027.0,930,5
2020-08-16,Door,Wisconsin,55029.0,114,3
2020-08-16,Douglas,Wisconsin,55031.0,223,0
2020-08-16,Dunn,Wisconsin,55033.0,139,0
2020-08-16,Eau Claire,Wisconsin,55035.0,658,4
2020-08-16,Florence,Wisconsin,55037.0,16,0
2020-08-16,Fond du Lac,Wisconsin,55039.0,763,8
2020-08-16,Forest,Wisconsin,55041.0,61,4
2020-08-16,Grant,Wisconsin,55043.0,396,16
2020-08-16,Green,Wisconsin,55045.0,214,1
2020-08-16,Green Lake,Wisconsin,55047.0,62,0
2020-08-16,Iowa,Wisconsin,55049.0,100,0
2020-08-16,Iron,Wisconsin,55051.0,80,1
2020-08-16,Jackson,Wisconsin,55053.0,62,1
2020-08-16,Jefferson,Wisconsin,55055.0,718,5
2020-08-16,Juneau,Wisconsin,55057.0,152,1
2020-08-16,Kenosha,Wisconsin,55059.0,2780,60
2020-08-16,Kewaunee,Wisconsin,55061.0,143,2
2020-08-16,La Crosse,Wisconsin,55063.0,967,1
2020-08-16,Lafayette,Wisconsin,55065.0,171,0
2020-08-16,Langlade,Wisconsin,55067.0,74,1
2020-08-16,Lincoln,Wisconsin,55069.0,73,0
2020-08-16,Manitowoc,Wisconsin,55071.0,399,1
2020-08-16,Marathon,Wisconsin,55073.0,697,12
2020-08-16,Marinette,Wisconsin,55075.0,495,5
2020-08-16,Marquette,Wisconsin,55077.0,81,1
2020-08-16,Menominee,Wisconsin,55078.0,26,0
2020-08-16,Milwaukee,Wisconsin,55079.0,22212,466
2020-08-16,Monroe,Wisconsin,55081.0,254,2
2020-08-16,Oconto,Wisconsin,55083.0,276,1
2020-08-16,Oneida,Wisconsin,55085.0,176,0
2020-08-16,Outagamie,Wisconsin,55087.0,1388,14
2020-08-16,Ozaukee,Wisconsin,55089.0,783,18
2020-08-16,Pepin,Wisconsin,55091.0,46,0
2020-08-16,Pierce,Wisconsin,55093.0,244,4
2020-08-16,Polk,Wisconsin,55095.0,143,2
2020-08-16,Portage,Wisconsin,55097.0,467,0
2020-08-16,Price,Wisconsin,55099.0,33,0
2020-08-16,Racine,Wisconsin,55101.0,4089,81
2020-08-16,Richland,Wisconsin,55103.0,38,4
2020-08-16,Rock,Wisconsin,55105.0,1620,26
2020-08-16,Rusk,Wisconsin,55107.0,22,1
2020-08-16,Sauk,Wisconsin,55111.0,512,3
2020-08-16,Sawyer,Wisconsin,55113.0,110,0
2020-08-16,Shawano,Wisconsin,55115.0,217,0
2020-08-16,Sheboygan,Wisconsin,55117.0,842,8
2020-08-16,St. Croix,Wisconsin,55109.0,536,7
2020-08-16,Taylor,Wisconsin,55119.0,78,2
2020-08-16,Trempealeau,Wisconsin,55121.0,371,2
2020-08-16,Unknown,Wisconsin,,3956,7
2020-08-16,Vernon,Wisconsin,55123.0,74,0
2020-08-16,Vilas,Wisconsin,55125.0,74,0
2020-08-16,Walworth,Wisconsin,55127.0,1499,25
2020-08-16,Washburn,Wisconsin,55129.0,50,0
2020-08-16,Washington,Wisconsin,55131.0,1259,24
2020-08-16,Waukesha,Wisconsin,55133.0,4810,65
2020-08-16,Waupaca,Wisconsin,55135.0,526,16
2020-08-16,Waushara,Wisconsin,55137.0,128,1
2020-08-16,Winnebago,Wisconsin,55139.0,1280,19
2020-08-16,Wood,Wisconsin,55141.0,379,2
2020-08-17,Adams,Wisconsin,55001.0,94,2
2020-08-17,Ashland,Wisconsin,55003.0,30,1
2020-08-17,Barron,Wisconsin,55005.0,328,3
2020-08-17,Bayfield,Wisconsin,55007.0,37,1
2020-08-17,Brown,Wisconsin,55009.0,4505,55
2020-08-17,Buffalo,Wisconsin,55011.0,47,2
2020-08-17,Burnett,Wisconsin,55013.0,28,1
2020-08-17,Calumet,Wisconsin,55015.0,402,2
2020-08-17,Chippewa,Wisconsin,55017.0,279,0
2020-08-17,Clark,Wisconsin,55019.0,200,8
2020-08-17,Columbia,Wisconsin,55021.0,291,2
2020-08-17,Crawford,Wisconsin,55023.0,90,0
2020-08-17,Dane,Wisconsin,55025.0,4874,39
2020-08-17,Dodge,Wisconsin,55027.0,942,5
2020-08-17,Door,Wisconsin,55029.0,118,3
2020-08-17,Douglas,Wisconsin,55031.0,225,0
2020-08-17,Dunn,Wisconsin,55033.0,142,0
2020-08-17,Eau Claire,Wisconsin,55035.0,668,4
2020-08-17,Florence,Wisconsin,55037.0,16,0
2020-08-17,Fond du Lac,Wisconsin,55039.0,791,8
2020-08-17,Forest,Wisconsin,55041.0,61,4
2020-08-17,Grant,Wisconsin,55043.0,398,16
2020-08-17,Green,Wisconsin,55045.0,220,1
2020-08-17,Green Lake,Wisconsin,55047.0,63,0
2020-08-17,Iowa,Wisconsin,55049.0,100,0
2020-08-17,Iron,Wisconsin,55051.0,85,1
2020-08-17,Jackson,Wisconsin,55053.0,62,1
2020-08-17,Jefferson,Wisconsin,55055.0,732,5
2020-08-17,Juneau,Wisconsin,55057.0,152,1
2020-08-17,Kenosha,Wisconsin,55059.0,2800,60
2020-08-17,Kewaunee,Wisconsin,55061.0,143,2
2020-08-17,La Crosse,Wisconsin,55063.0,973,1
2020-08-17,Lafayette,Wisconsin,55065.0,172,0
2020-08-17,Langlade,Wisconsin,55067.0,74,1
2020-08-17,Lincoln,Wisconsin,55069.0,73,0
2020-08-17,Manitowoc,Wisconsin,55071.0,406,1
2020-08-17,Marathon,Wisconsin,55073.0,703,12
2020-08-17,Marinette,Wisconsin,55075.0,501,5
2020-08-17,Marquette,Wisconsin,55077.0,81,1
2020-08-17,Menominee,Wisconsin,55078.0,26,0
2020-08-17,Milwaukee,Wisconsin,55079.0,22334,466
2020-08-17,Monroe,Wisconsin,55081.0,254,2
2020-08-17,Oconto,Wisconsin,55083.0,290,1
2020-08-17,Oneida,Wisconsin,55085.0,179,0
2020-08-17,Outagamie,Wisconsin,55087.0,1401,14
2020-08-17,Ozaukee,Wisconsin,55089.0,820,18
2020-08-17,Pepin,Wisconsin,55091.0,46,0
2020-08-17,Pierce,Wisconsin,55093.0,247,4
2020-08-17,Polk,Wisconsin,55095.0,143,2
2020-08-17,Portage,Wisconsin,55097.0,470,0
2020-08-17,Price,Wisconsin,55099.0,33,0
2020-08-17,Racine,Wisconsin,55101.0,4106,81
2020-08-17,Richland,Wisconsin,55103.0,38,4
2020-08-17,Rock,Wisconsin,55105.0,1630,26
2020-08-17,Rusk,Wisconsin,55107.0,23,1
2020-08-17,Sauk,Wisconsin,55111.0,513,3
2020-08-17,Sawyer,Wisconsin,55113.0,113,0
2020-08-17,Shawano,Wisconsin,55115.0,221,0
2020-08-17,Sheboygan,Wisconsin,55117.0,850,8
2020-08-17,St. Croix,Wisconsin,55109.0,552,7
2020-08-17,Taylor,Wisconsin,55119.0,78,2
2020-08-17,Trempealeau,Wisconsin,55121.0,370,2
2020-08-17,Unknown,Wisconsin,,3966,7
2020-08-17,Vernon,Wisconsin,55123.0,77,0
2020-08-17,Vilas,Wisconsin,55125.0,74,0
2020-08-17,Walworth,Wisconsin,55127.0,1516,25
2020-08-17,Washburn,Wisconsin,55129.0,50,0
2020-08-17,Washington,Wisconsin,55131.0,1288,26
2020-08-17,Waukesha,Wisconsin,55133.0,4854,65
2020-08-17,Waupaca,Wisconsin,55135.0,531,16
2020-08-17,Waushara,Wisconsin,55137.0,128,1
2020-08-17,Winnebago,Wisconsin,55139.0,1288,19
2020-08-17,Wood,Wisconsin,55141.0,381,2
2020-08-18,Adams,Wisconsin,55001.0,94,2
2020-08-18,Ashland,Wisconsin,55003.0,30,1
2020-08-18,Barron,Wisconsin,55005.0,336,3
2020-08-18,Bayfield,Wisconsin,55007.0,39,1
2020-08-18,Brown,Wisconsin,55009.0,4616,55
2020-08-18,Buffalo,Wisconsin,55011.0,49,2
2020-08-18,Burnett,Wisconsin,55013.0,29,1
2020-08-18,Calumet,Wisconsin,55015.0,403,2
2020-08-18,Chippewa,Wisconsin,55017.0,281,0
2020-08-18,Clark,Wisconsin,55019.0,200,8
2020-08-18,Columbia,Wisconsin,55021.0,292,2
2020-08-18,Crawford,Wisconsin,55023.0,91,0
2020-08-18,Dane,Wisconsin,55025.0,4890,39
2020-08-18,Dodge,Wisconsin,55027.0,955,5
2020-08-18,Door,Wisconsin,55029.0,120,3
2020-08-18,Douglas,Wisconsin,55031.0,230,0
2020-08-18,Dunn,Wisconsin,55033.0,142,0
2020-08-18,Eau Claire,Wisconsin,55035.0,673,4
2020-08-18,Florence,Wisconsin,55037.0,17,0
2020-08-18,Fond du Lac,Wisconsin,55039.0,809,8
2020-08-18,Forest,Wisconsin,55041.0,61,4
2020-08-18,Grant,Wisconsin,55043.0,402,16
2020-08-18,Green,Wisconsin,55045.0,221,1
2020-08-18,Green Lake,Wisconsin,55047.0,64,0
2020-08-18,Iowa,Wisconsin,55049.0,102,0
2020-08-18,Iron,Wisconsin,55051.0,90,1
2020-08-18,Jackson,Wisconsin,55053.0,62,1
2020-08-18,Jefferson,Wisconsin,55055.0,737,6
2020-08-18,Juneau,Wisconsin,55057.0,153,1
2020-08-18,Kenosha,Wisconsin,55059.0,2811,60
2020-08-18,Kewaunee,Wisconsin,55061.0,145,2
2020-08-18,La Crosse,Wisconsin,55063.0,977,1
2020-08-18,Lafayette,Wisconsin,55065.0,174,0
2020-08-18,Langlade,Wisconsin,55067.0,74,1
2020-08-18,Lincoln,Wisconsin,55069.0,73,1
2020-08-18,Manitowoc,Wisconsin,55071.0,414,1
2020-08-18,Marathon,Wisconsin,55073.0,705,12
